date,Average_Score,Stock
2019-02-12,0.010130822658538818,NFLX
2019-02-13,0.0,NFLX
2019-02-14,-0.09039485454559337,NFLX
2019-02-15,0.9745950102806092,NFLX
2019-02-26,0.9987450838088988,NFLX
2019-02-27,0.9989652633666992,NFLX
2019-02-28,-0.9659700989723206,NFLX
2019-03-01,-0.9979786276817322,NFLX
2019-03-04,0.0,NFLX
2019-03-05,0.0,NFLX
2019-03-06,0.0,NFLX
2019-03-07,0.0,NFLX
2019-03-08,-0.998006284236908,NFLX
2019-03-12,0.9799864888191224,NFLX
2019-03-14,0.002081930637359619,NFLX
2019-03-15,0.0,NFLX
2019-03-19,0.0,NFLX
2019-03-20,0.9894929528236389,NFLX
2019-03-21,-0.9976587295532228,NFLX
2019-03-22,-0.9985053539276124,NFLX
2019-03-24,0.0,NFLX
2019-03-25,0.9994000196456908,NFLX
2019-03-26,0.9983727335929872,NFLX
2019-03-28,0.0,NFLX
2019-04-01,0.9995763897895812,NFLX
2019-04-02,0.8893059492111206,NFLX
2019-04-04,0.0,NFLX
2019-04-05,0.9990590512752533,NFLX
2019-04-08,0.9994841814041138,NFLX
2019-04-09,0.9995573163032532,NFLX
2019-04-11,0.99961456656456,NFLX
2019-04-12,0.018038809299468994,NFLX
2019-04-15,0.7985949218273163,NFLX
2019-04-16,-0.0009617081710270314,NFLX
2019-04-17,0.9989514748255411,NFLX
2019-04-18,0.9894652366638184,NFLX
2019-04-20,0.0,NFLX
2019-04-22,0.9988287091255188,NFLX
2019-04-23,0.0,NFLX
2019-04-24,0.9994797110557556,NFLX
2019-04-26,0.9995225667953491,NFLX
2019-04-27,0.0,NFLX
2019-04-29,0.0,NFLX
2019-05-01,0.8593982458114624,NFLX
2019-05-03,0.9962015748023988,NFLX
2019-05-07,0.0,NFLX
2019-05-09,-0.998297154903412,NFLX
2019-05-12,0.9984915256500244,NFLX
2019-05-13,0.005546987056731956,NFLX
2019-05-15,-0.030798852443694957,NFLX
2019-05-16,0.9695501029491425,NFLX
2019-05-17,0.0,NFLX
2019-05-22,0.9993170201778412,NFLX
2019-05-23,-0.998531937599182,NFLX
2019-05-24,-0.6913946866989136,NFLX
2019-05-26,0.0,NFLX
2019-05-29,0.0,NFLX
2019-06-03,0.965291142463684,NFLX
2019-06-04,0.9983005324999491,NFLX
2019-06-05,0.0,NFLX
2019-06-07,0.9995484948158264,NFLX
2019-06-08,0.0,NFLX
2019-06-10,-0.9633749127388,NFLX
2019-06-13,0.9992536902427672,NFLX
2019-06-14,-0.9978960752487184,NFLX
2019-06-16,0.0,NFLX
2019-06-17,0.9996514320373536,NFLX
2019-06-19,0.9005276560783386,NFLX
2019-06-21,0.9958508014678956,NFLX
2019-06-25,-0.9982176423072816,NFLX
2019-06-26,-0.9920850396156312,NFLX
2019-07-01,0.0,NFLX
2019-07-02,0.0,NFLX
2019-07-03,0.996688723564148,NFLX
2019-07-05,0.0,NFLX
2019-07-08,0.9994481205940248,NFLX
2019-07-09,0.9340661764144897,NFLX
2019-07-10,0.08683900038401271,NFLX
2019-07-11,0.9995418787002563,NFLX
2019-07-12,0.004723995923996194,NFLX
2019-07-15,0.9996567368507385,NFLX
2019-07-16,0.30234822630882274,NFLX
2019-07-17,0.000276416540145874,NFLX
2019-07-18,0.0375152890171323,NFLX
2019-07-19,0.998637855052948,NFLX
2019-07-20,0.0,NFLX
2019-07-21,0.99917334318161,NFLX
2019-07-22,-0.9987812638282776,NFLX
2019-07-23,0.0,NFLX
2019-07-24,-0.18630802631378174,NFLX
2019-07-25,0.8074890375137329,NFLX
2019-07-26,0.0,NFLX
2019-07-28,0.9431043863296508,NFLX
2019-07-29,-0.695905327796936,NFLX
2019-07-31,0.0,NFLX
2019-08-02,0.0,NFLX
2019-08-05,-0.997653305530548,NFLX
2019-08-07,-0.9982019662857056,NFLX
2019-08-08,0.9995693564414978,NFLX
2019-08-09,0.0,NFLX
2019-08-10,0.0,NFLX
2019-08-12,0.0,NFLX
2019-08-13,0.997247874736786,NFLX
2019-08-14,0.001087188720703014,NFLX
2019-08-15,0.0,NFLX
2019-08-16,0.9996861219406128,NFLX
2019-08-19,0.9996576309204102,NFLX
2019-08-20,-0.9987651109695436,NFLX
2019-08-23,-0.9984093308448792,NFLX
2019-08-26,0.9991490840911864,NFLX
2019-08-27,0.0,NFLX
2019-08-28,0.999476969242096,NFLX
2019-08-29,0.9793955485026041,NFLX
2019-08-31,0.0,NFLX
